_id,cand_ana,tweet
592fcced0b09e72334d155a8,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'tutok', 'muna', 'foundation', 'matapos', 'matalo', 'prexy', 'bid', 'wala', 'umanong', 'balak', 'magre', 'retiro', 'outgoing']"
592fcced0b09e72334d155b1,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['nakapag', 'transition', 'binay', 'robredo', 'naman', 'friends', 'friends', 'friends', 'benefits', 'charot', 'last']"
592fcced0b09e72334d155b4,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'robredo', 'transition', 'teams', 'meet']"
592fcced0b09e72334d155b6,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['outgoing', 'binay', 'incoming', 'leni', 'pupulong', 'read']"
592fcced0b09e72334d155fe,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'magreretiro', 'politika']"
592fcced0b09e72334d15628,"{'binay': 9, 'duterte': -1, 'poe': -1, 'roxas': 9, 'santiago': -1}","['mahigit', 'iiwanang', 'pondo', 'ovp', 'robredo', 'tiniyak', 'opisyal', 'vice', 'president', 'jejomar', 'binay']"
592fcced0b09e72334d15636,"{'binay': 7, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['pormal', 'ring', 'nagsagawa', 'turnover', 'status', 'report', 'tanggapan', 'binay', 'transition', 'team', 'robredo']"
592fcced0b09e72334d1567c,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': 3, 'santiago': -1}","['gamit', 'vice', 'president', 'jejomar', 'binay', 'coconut', 'palace', 'sinimulan', 'nang', 'hakutin', 'kanyang', 'tauhan']"
592fcced0b09e72334d15681,"{'binay': 8, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['robredo', 'desisyon', 'gusto', 'rin', 'kunin', 'vpsg', 'vice', 'president', 'binay']"
592fcced0b09e72334d1575f,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d1178e', 'kasalanan', 'binay']"
592fcced0b09e72334d157b3,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['naalala', 'rosaryo', 'binay']"
592fcced0b09e72334d157c3,"{'binay': 5, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['ngayon', 'transition', 'process', 'naisapinal', 'kampo', 'binay', 'robredo']"
592fcced0b09e72334d157dc,"{'binay': 12, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['buti', 'nalang', 'agad', 'nalaman', 'tunay', 'kulay', 'wala', 'pang', 'buhay', 'budhi', 'pay', 'maitim', 'binay', 'kaya']"
592fcced0b09e72334d1581a,"{'binay': 12, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d117a3', 'cute', 'tanggap', 'kid', 'hindi', 'kingina', 'g10', 'nako', 'kid', 'padin', '?', 'kasalanan', 'binay', 'huhu']"
592fcced0b09e72334d1584f,"{'binay': 6, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['?', '@592fcc950b09e72334d117a8', '?', 'coach', 'bamboo', '??', 'binay', '???', 'mallari', '???', 'muntik', 'masagasaan', 'jeep', '??', 'bespren', 'orongan', '???']"
592fcced0b09e72334d15869,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d117ab', 'hahahahaha', 'uhmmmm', 'binay', 'tutal', 'nognog', 'naman', '?haha', '?']"
592fcced0b09e72334d15886,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': 4, 'santiago': -1}","['binay', 'chief', 'staff', 'benjie', 'martinez', 'said', 'ovp', 'spent', 'than', '?500', 'million', 'budget']"
592fcced0b09e72334d1596c,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}",['binay']
592fcced0b09e72334d159b3,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['disappointed', 'knowing', 'binay', 'term', 'spent', 'thanm', 'theirm', 'budget', 'dama', 'sanang', 'programs', 'nagawa', 'hay']"
592fcced0b09e72334d159cb,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['disappointed', 'knowing', 'binay', 'term', 'spent', 'thanm', 'theirm', 'budget', 'dami', 'sanang', 'programs', 'nagawa', 'hay']"
592fcced0b09e72334d159ee,"{'binay': 10, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d117c4', 'kahit', 'nanalo', '@592fcc950b09e72334d1148d', 'gusto', 'rin', 'isulong', 'programang', 'pro', 'poor', 'binay']"
592fcced0b09e72334d15a18,"{'binay': 12, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11372', 'kris', 'aquino', 'top', 'contributor', 'leni', 'robredo', 'campaign', 'dun', 'napunta', 'pinagyayabang', 'nyang', 'binayad', 'tax', 'lol']"
592fcced0b09e72334d15a96,"{'binay': 8, 'duterte': -1, 'poe': -1, 'roxas': 3, 'santiago': -1}","['@592fcc950b09e72334d0ef9a', '@592fcc950b09e72334d11327', 'challenge', 'roxas', 'wer', 'blabbing', 'bout', 'rules', 'binay', 'last', 'debates', 'prove', 'hav', 'balls', 'follow', 'rule']"
592fcced0b09e72334d15ad3,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'robredo', 'transition', 'teams', 'meet', 'via', '@592fcc950b09e72334d11185']"
592fcced0b09e72334d15ae0,"{'binay': 0, 'duterte': 4, 'poe': 6, 'roxas': 8, 'santiago': 2}","['binay', 'kahirapan', 'miriam', 'economy', 'duterte', 'criminality', 'poe', 'agriculture', 'roxas', 'tsinelas', 'korina']"
592fcced0b09e72334d15af7,"{'binay': 10, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d117c4', 'kahit', 'nanalo', '@592fcc950b09e72334d1148d', 'gusto', 'rin', 'isulong', 'programang', 'pro', 'poor', 'binay']"
592fcced0b09e72334d15b42,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['naaawa', 'binay', 'roasted', 'nanaman']"
592fcced0b09e72334d15b4f,"{'binay': 8, 'duterte': -1, 'poe': -1, 'roxas': 3, 'santiago': -1}","['@592fcc950b09e72334d0ef9a', '@592fcc950b09e72334d11327', 'challenge', 'roxas', 'wer', 'blabbing', 'bout', 'rules', 'binay', 'last', 'debates', 'prove', 'hav', 'balls', 'follow', 'rule']"
592fcced0b09e72334d15b55,"{'binay': 8, 'duterte': -1, 'poe': -1, 'roxas': 3, 'santiago': -1}","['@592fcc950b09e72334d0ef9a', '@592fcc950b09e72334d11327', 'challenge', 'roxas', 'wer', 'blabbing', 'bout', 'rules', 'binay', 'last', 'debates', 'prove', 'hav', 'balls', 'follow', 'rule']"
592fcced0b09e72334d15b98,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d117eb', 'opo', 'hahahahahaha', 'binay']"
592fcced0b09e72334d15ba8,"{'binay': 10, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d117c4', 'kahit', 'nanalo', '@592fcc950b09e72334d1148d', 'gusto', 'rin', 'isulong', 'programang', 'pro', 'poor', 'binay']"
592fcced0b09e72334d15bb1,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['kamukha', 'binay', 'haha']"
592fcced0b09e72334d15bbc,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['biglang', 'nagbrown', 'binay', '?']"
592fcced0b09e72334d15c2b,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'walang', 'balak', 'magretiro', 'pulitika', '@592fcc950b09e72334d0feae', '@592fcc950b09e72334d0f60a']"
592fcced0b09e72334d15c2f,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['bitay', 'tapos', 'magiging', 'kamuka', 'binay']"
592fcced0b09e72334d15c46,"{'binay': 7, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d117f8', 'kuya', 'wagka', 'dumikit', 'darren', 'nagmmuka', 'kang', 'binay', 'hahahha', '??', 'peace', '?']"
592fcced0b09e72334d15dcc,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['transition', 'team', 'nina', 'binay', 'elect', 'robredo', 'nagpulong', '@592fcc950b09e72334d11221', 'via', '@592fcc950b09e72334d1121b']"
592fcced0b09e72334d15deb,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'binay', '?']"
592fcced0b09e72334d15df6,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'appears', 'dad', 'kawatan']"
592fcced0b09e72334d15e3b,"{'binay': 9, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11811', 'hahahahaha', 'gyera', 'talaga', 'tyan', 'nun', 'hahaha', 'sana', 'nandun', 'binay', 'nasilayan', 'manlang', 'umeerna', 'hahaah']"
592fcced0b09e72334d15eaf,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d107b5', 'pinadala', 'binay', 'lugar', 'yokai', '?']"
592fcced0b09e72334d15f3f,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d1181e', 'pucha', 'binay', 'hahaha']"
592fcced0b09e72334d15f63,"{'binay': 5, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11822', 'hhahahahaaha', 'wag', 'baka', 'matunaw', 'binay', 'haha']"
592fcced0b09e72334d15fc8,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': 2, 'santiago': -1}","['@592fcc950b09e72334d0f9a2', 'joke', 'jejomar', 'binay', 'screaming', 'fangirls', 'hahaha', 'ageh', 'sweet', 'sarap', 'java', 'app', 'van', 'diri', 'naabot', 'time', 'hahaha']"
592fcced0b09e72334d16003,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['anyare', 'kaya', 'binay', 'haha']"
592fcced0b09e72334d16093,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': 4, 'santiago': -1}","['binay', 'chief', 'staff', 'benjie', 'martinez', 'said', 'ovp', 'spent', 'than', '?500', 'million', 'budget']"
592fcced0b09e72334d160d8,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d1184a', 'hahahaha', 'binay', 'peg']"
592fcced0b09e72334d160eb,"{'binay': 5, 'duterte': -1, 'poe': -1, 'roxas': 4, 'santiago': -1}","['@592fcc950b09e72334d1156e', 'diba', 'tse', 'tso', 'mar', 'binay', '?']"
592fcced0b09e72334d1610d,"{'binay': 6, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['lipstick', 'squad', 'hahaha', 'sasama', 'burgos', 'medyo', 'binay', 'adviser', 'amf']"
592fcced0b09e72334d1619b,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d1185d', 'binay', 'naging', 'presidente', 'hahahahahaha']"
592fcced0b09e72334d161c8,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11860', 'binay']"
592fcced0b09e72334d161d7,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11863', 'read', 'binay', 'father', 'son', 'attended', 'hoarded', 'toys']"
592fcced0b09e72334d1620b,"{'binay': 5, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['feel', 'uncomfortable', 'mas', 'nag', 'una', 'binay', 'kaysa', 'mds', '?']"
592fcced0b09e72334d16217,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'heart', 'heart', 'hahahaha']"
592fcced0b09e72334d16246,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': 2, 'santiago': -1}","['incompetence', 'hypocricy', 'mar', 'yapping', 'binay', 'stupid', 'notes', 'cannot', 'comply', 'rules']"
592fcced0b09e72334d16282,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['wella', 'binay', 'buenaobra']"
592fcced0b09e72334d1629a,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['scene', 'sabi', 'shit', 'nakakatakot', 'binay', '???']"
592fcced0b09e72334d162a8,"{'binay': 7, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d1187f', 'hahaha', 'bakit', 'wala', 'protektado', 'ata', 'lolo', 'binay']"
592fcced0b09e72334d162d5,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d11881', 'gwapo', 'binay', '?????']"
592fcced0b09e72334d16396,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d1188b', '@592fcc950b09e72334d112b9', 'hahaahaha', 'binay', 'itu', 'hahaha', 'gusto', 'punta', 'dun', 'enchanted', 'river', 'sbe', 'sayu', 'achi', 'dba', 'waaa']"
592fcced0b09e72334d163a4,"{'binay': 10, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['sabi', 'tama', 'nakita', 'kagabi', 'andoon', 'makati', 'former', 'mayor', 'jun', 'jun', 'binay', 'playing']"
592fcced0b09e72334d1648e,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['iba', 'laro', 'stephen', 'curry', 'binay', 'ulit', 'binayaran', '???']"
592fcced0b09e72334d164f7,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': 2, 'santiago': -1}","['incompetence', 'hypocricy', 'mar', 'yapping', 'binay', 'stupid', 'notes', 'cannot', 'comply', 'rules']"
592fcced0b09e72334d16627,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d0ed1e', 'least', 'pnoy', 'binay', 'given', 'cabinet', 'positions', 'despite', 'coming', 'diff', 'party', 'this', 'wala', 'talaga']"
592fcced0b09e72334d1663b,"{'binay': 12, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['imagine', 'totoong', 'nadaya', 'talaga', 'ulit', 'vprace', 'ngayon', 'ibig', 'sbhin', 'straight', 'elections', 'dinaya', 'binay', 'nandaya', 'nun', 'sabi']"
592fcced0b09e72334d1669b,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['hotdog', 'niluto', 'naging', 'binay', 'iba']"
592fcced0b09e72334d166d2,"{'binay': 2, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d118be', 'tita', 'binay', 'yun', 'bakit', 'mas', 'lalo', 'kong', 'napraning', 'huhu', '??']"
592fcced0b09e72334d166d4,"{'binay': 7, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['historically', 'speaking', 'vps', 'higher', 'trust', 'ratings', 'president', 'binay', 'higher', 'trust', 'ratings', 'early', 'part', 'term']"
592fcced0b09e72334d16717,"{'binay': 1, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['burger', 'binay', 'hahaha', '\U000fe334\U000fe334']"
592fcced0b09e72334d16762,"{'binay': 8, 'duterte': -1, 'poe': -1, 'roxas': 1, 'santiago': -1}","['@592fcc950b09e72334d0ed2c', 'mar', 'roxas', 'dala', 'inc', 'noong', 'pero', 'natalo', 'binay', 'close', 'fight', 'pero', 'sadyang', 'talo', 'sir']"
592fcced0b09e72334d16769,"{'binay': 7, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['share', 'lang', 'kahapon', 'toycon', 'smx', 'nakita', 'nmin', 'binay', 'kinawayan', 'kinawayan', 'ako', 'haha', '?']"
592fcced0b09e72334d1678a,"{'binay': 3, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['hahahaha', 'kimberly', 'taling', 'binay', '?']"
592fcced0b09e72334d16791,"{'binay': 0, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['binay', 'burger']"
592fcced0b09e72334d1683e,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['bigla', 'naisip', 'campaign', 'song', 'binay', 'tag', 'jks', 'hahaha', 'ylona', 'garcia']"
592fcced0b09e72334d16844,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['bigla', 'naisip', 'campaign', 'song', 'binay', 'tag', 'jks', 'hahaha', 'ylona', 'garcia']"
592fcced0b09e72334d16849,"{'binay': 4, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['bigla', 'naisip', 'campaign', 'song', 'binay', 'tag', 'jks', 'hahaha', 'ylona', 'garcia']"
592fcced0b09e72334d168d1,"{'binay': 6, 'duterte': -1, 'poe': -1, 'roxas': -1, 'santiago': -1}","['@592fcc950b09e72334d118e9', '@592fcc950b09e72334d118ea', 'tangina', 'mamamatay', 'rin', 'kita', 'binay', 'pakyu', 'sagad', '?']"
